Name	ID	Date	Time		Latitude	Longitude	Speed
Onissoi	401776	4/27/2019	14:00		47.627243	07.559783	0.19
TERMINATED - 401775	401775	4/27/2019	14:00		47.627317	07.559880	2.41
TERMINATED - 401707	401707	4/27/2019	14:00		47.627410	07.559073	0
Odissa	401777	4/27/2019	14:00		47.627152	07.559495	0.74
TERMINATED - 401775	401775	4/27/2019	15:00		47.629072	07.557575	0
TERMINATED - 401707	401707	4/27/2019	15:00		47.629787	07.557468	0.19
Odissa	401777	4/27/2019	15:00		47.629325	07.556957	0.19
Onissoi	401776	4/27/2019	15:00		47.629442	07.556843	0.19
TERMINATED - 401775	401775	4/27/2019	16:00		47.629537	07.556657	1.48
TERMINATED - 401707	401707	4/27/2019	16:00		47.629287	07.557095	0.19
Odissa	401777	4/27/2019	16:00		47.629580	07.556820	0.19
Onissoi	401776	4/27/2019	16:01		47.629612	07.556600	0.37
TERMINATED - 401775	401775	4/27/2019	17:00		47.630832	07.556695	0.19
TERMINATED - 401707	401707	4/27/2019	17:00		47.630588	07.557030	0.56
Odissa	401777	4/27/2019	17:00		47.631270	07.556250	1.11
Onissoi	401776	4/27/2019	17:00		47.630703	07.556927	0.19
Onissoi	401776	4/27/2019	18:00		47.629847	07.556590	0
Odissa	401777	4/27/2019	18:00		47.629870	07.556552	0.19
TERMINATED - 401707	401707	4/27/2019	18:00		47.629763	07.556213	0.74
TERMINATED - 401775	401775	4/27/2019	18:00		47.630303	07.556467	0.74
TERMINATED - 401775	401775	4/27/2019	19:00		47.630442	07.557262	0.37
TERMINATED - 401707	401707	4/27/2019	19:00		47.630760	07.557123	1.11
Odissa	401777	4/27/2019	19:00		47.630365	07.557658	0.56
Onissoi	401776	4/27/2019	19:00		47.630617	07.557868	0.93
TERMINATED - 401707	401707	4/27/2019	20:00		47.630093	07.558743	0.37
TERMINATED - 401775	401775	4/27/2019	20:00		47.630458	07.558617	0.37
Odissa	401777	4/27/2019	20:00		47.630367	07.558227	0.56
Onissoi	401776	4/27/2019	20:00		47.630195	07.558262	0.19
TERMINATED - 401775	401775	4/27/2019	21:00		47.628833	07.559148	0.93
Onissoi	401776	4/27/2019	21:00		47.628582	07.559328	0.37
TERMINATED - 401707	401707	4/27/2019	21:00		47.629105	07.559367	0.37
Odissa	401777	4/27/2019	21:00		47.628768	07.559390	0.19
Onissoi	401776	4/27/2019	22:00		47.629392	07.558613	1.11
TERMINATED - 401775	401775	4/27/2019	22:00		47.629450	07.558623	0.56
TERMINATED - 401707	401707	4/27/2019	22:00		47.629878	07.558967	0.19
Odissa	401777	4/27/2019	22:00		47.629182	07.558927	0.19
Onissoi	401776	4/27/2019	23:00		47.629453	07.558060	0.19
TERMINATED - 401775	401775	4/27/2019	23:00		47.629417	07.557192	0.19
Odissa	401777	4/27/2019	23:00		47.630563	07.557918	0.37
TERMINATED - 401707	401707	4/27/2019	23:00		47.629147	07.557202	0.56
TERMINATED - 401707	401707	4/28/2019	00:00		47.629972	07.558927	0.93
Onissoi	401776	4/28/2019	00:00		47.629380	07.558563	3.89
TERMINATED - 401775	401775	4/28/2019	00:00		47.630122	07.558857	1.85
Odissa	401777	4/28/2019	00:00		47.630002	07.558743	0.19
Odissa	401777	4/28/2019	01:00		47.629585	07.557668	0.56
TERMINATED - 401707	401707	4/28/2019	01:00		47.629327	07.558298	0.74
Onissoi	401776	4/28/2019	01:00		47.628977	07.558343	0.19
TERMINATED - 401775	401775	4/28/2019	01:00		47.629692	07.558587	1.3
Onissoi	401776	4/28/2019	02:00		47.629003	07.558133	0.19
Odissa	401777	4/28/2019	02:00		47.628958	07.558143	0.37
TERMINATED - 401707	401707	4/28/2019	02:00		47.629557	07.558097	0.74
TERMINATED - 401775	401775	4/28/2019	02:00		47.629182	07.557422	0.37
Odissa	401777	4/28/2019	03:00		47.629042	07.558287	0.19
Onissoi	401776	4/28/2019	03:00		47.628992	07.557823	0.19
TERMINATED - 401707	401707	4/28/2019	03:00		47.628977	07.557892	0
TERMINATED - 401775	401775	4/28/2019	03:00		47.629277	07.557798	0.37
TERMINATED - 401775	401775	4/28/2019	04:00		47.629397	07.557598	0.37
Onissoi	401776	4/28/2019	04:00		47.629472	07.557268	0.93
TERMINATED - 401707	401707	4/28/2019	04:00		47.629172	07.557545	0.19
Odissa	401777	4/28/2019	04:00		47.629302	07.557523	0.19
Onissoi	401776	4/28/2019	05:00		47.629478	07.558077	2.59
TERMINATED - 401775	401775	4/28/2019	05:00		47.629810	07.557777	0.56
TERMINATED - 401707	401707	4/28/2019	05:00		47.629513	07.558040	0.19
Odissa	401777	4/28/2019	05:00		47.629345	07.558115	0.37
Onissoi	401776	4/28/2019	06:00		47.628913	07.558190	2.04
TERMINATED - 401775	401775	4/28/2019	06:00		47.629297	07.557873	0.56
TERMINATED - 401707	401707	4/28/2019	06:00		47.629345	07.558078	1.67
Odissa	401777	4/28/2019	06:00		47.628178	07.558280	0
TERMINATED - 401707	401707	4/28/2019	07:00		47.630035	07.557188	3.52
TERMINATED - 401775	401775	4/28/2019	07:00		47.630515	07.557058	2.78
Onissoi	401776	4/28/2019	07:00		47.630338	07.557300	0.37
Odissa	401777	4/28/2019	07:01		47.630567	07.556792	0.93
Onissoi	401776	4/28/2019	08:00		47.630322	07.557548	0.19
TERMINATED - 401775	401775	4/28/2019	08:00		47.630403	07.557667	0.56
TERMINATED - 401707	401707	4/28/2019	08:00		47.630348	07.557205	0.56
Odissa	401777	4/28/2019	08:00		47.630542	07.557070	0.37
Onissoi	401776	4/28/2019	09:00		47.630533	07.557667	0.19
TERMINATED - 401707	401707	4/28/2019	09:00		47.630418	07.557405	0.56
Odissa	401777	4/28/2019	09:00		47.629092	07.556675	0.74
TERMINATED - 401775	401775	4/28/2019	09:00		47.630603	07.557303	0
Onissoi	401776	4/28/2019	10:00		47.629447	07.556917	0.37
TERMINATED - 401775	401775	4/28/2019	10:00		47.629403	07.557238	0.93
Odissa	401777	4/28/2019	10:00		47.629357	07.556608	0.74
TERMINATED - 401707	401707	4/28/2019	10:00		47.629303	07.557450	0.37
Onissoi	401776	4/28/2019	11:00		47.631025	07.556373	0.19
TERMINATED - 401707	401707	4/28/2019	11:00		47.631103	07.556005	0.19
TERMINATED - 401775	401775	4/28/2019	11:00		47.631188	07.556323	0
Odissa	401777	4/28/2019	11:00		47.631045	07.556920	0.37
TERMINATED - 401707	401707	4/28/2019	12:00		47.630998	07.556625	0.56
Onissoi	401776	4/28/2019	12:00		47.630673	07.556458	0.37
TERMINATED - 401775	401775	4/28/2019	12:00		47.630783	07.557242	0.56
Onissoi	401776	4/28/2019	13:00		47.631480	07.555457	0.56
Odissa	401777	4/28/2019	13:00		47.631502	07.555268	0.37
TERMINATED - 401707	401707	4/28/2019	13:00		47.630870	07.555732	0.19
TERMINATED - 401775	401775	4/28/2019	13:00		47.630887	07.555597	0.56
Onissoi	401776	4/28/2019	14:00		47.631147	07.556030	0.56
Odissa	401777	4/28/2019	14:00		47.631673	07.556363	0.37
TERMINATED - 401707	401707	4/28/2019	14:00		47.631678	07.556180	0.19
TERMINATED - 401775	401775	4/28/2019	14:00		47.631303	07.556645	0.37
Onissoi	401776	4/28/2019	15:00		47.630688	07.557067	0.37
Odissa	401777	4/28/2019	15:00		47.630398	07.556845	0.37
TERMINATED - 401707	401707	4/28/2019	15:00		47.630743	07.556822	0.19
TERMINATED - 401775	401775	4/28/2019	15:00		47.632100	07.557087	0.93
Onissoi	401776	4/28/2019	16:00		47.629785	07.556748	0
TERMINATED - 401707	401707	4/28/2019	16:00		47.629972	07.557112	0.19
Odissa	401777	4/28/2019	16:00		47.629825	07.556750	0
TERMINATED - 401775	401775	4/28/2019	16:00		47.630012	07.556648	0.19
TERMINATED - 401707	401707	4/28/2019	17:00		47.630603	07.556130	0.19
Odissa	401777	4/28/2019	17:00		47.630805	07.556080	0.74
Onissoi	401776	4/28/2019	17:00		47.630920	07.555795	0.37
TERMINATED - 401775	401775	4/28/2019	17:00		47.630622	07.556648	0.37
TERMINATED - 401775	401775	4/28/2019	18:00		47.630825	07.557933	0
TERMINATED - 401707	401707	4/28/2019	18:00		47.631005	07.556738	0.93
Onissoi	401776	4/28/2019	18:00		47.631027	07.556965	0.74
Odissa	401777	4/28/2019	18:00		47.631073	07.556912	0.37
TERMINATED - 401775	401775	4/28/2019	19:00		47.628500	07.558185	2.41
Onissoi	401776	4/28/2019	19:00		47.628058	07.558715	0.56
Odissa	401777	4/28/2019	19:00		47.627623	07.558582	0.56
TERMINATED - 401707	401707	4/28/2019	19:00		47.628458	07.557613	4.44
TERMINATED - 401775	401775	4/28/2019	20:00		47.630893	07.558280	0.19
Odissa	401777	4/28/2019	20:00		47.630642	07.558488	0.56
Onissoi	401776	4/28/2019	20:00		47.631077	07.558212	0.37
TERMINATED - 401707	401707	4/28/2019	20:00		47.630303	07.558707	0.19
Onissoi	401776	4/28/2019	21:00		47.631038	07.559657	0.74
TERMINATED - 401775	401775	4/28/2019	21:00		47.631238	07.559377	1.11
Odissa	401777	4/28/2019	21:01		47.631170	07.559312	0.19
TERMINATED - 401707	401707	4/28/2019	21:01		47.630013	07.558713	0.37
TERMINATED - 401775	401775	4/28/2019	22:00		47.629543	07.559503	0.74
Onissoi	401776	4/28/2019	22:00		47.630223	07.559768	0.19
Odissa	401777	4/28/2019	22:00		47.629397	07.559617	0.19
TERMINATED - 401707	401707	4/28/2019	22:01		47.630037	07.559508	0.19
TERMINATED - 401775	401775	4/28/2019	23:00		47.629542	07.559893	0.74
Onissoi	401776	4/28/2019	23:00		47.629642	07.559762	0.74
Odissa	401777	4/28/2019	23:00		47.629735	07.559430	0
TERMINATED - 401707	401707	4/28/2019	23:00		47.629887	07.559720	0.37
TERMINATED - 401707	401707	4/29/2019	00:00		47.630132	07.559658	0.74
TERMINATED - 401775	401775	4/29/2019	00:00		47.629522	07.559393	0.93
Odissa	401777	4/29/2019	00:00		47.629872	07.559028	0.19
Onissoi	401776	4/29/2019	00:00		47.629948	07.559307	0.56
TERMINATED - 401775	401775	4/29/2019	01:00		47.630748	07.559385	0
Onissoi	401776	4/29/2019	01:00		47.630625	07.558950	0.37
Odissa	401777	4/29/2019	01:00		47.631065	07.559380	1.11
TERMINATED - 401707	401707	4/29/2019	01:01		47.630277	07.559023	0.19
TERMINATED - 401775	401775	4/29/2019	02:00		47.630492	07.559375	0.19
Onissoi	401776	4/29/2019	02:00		47.630292	07.559550	0
Odissa	401777	4/29/2019	02:01		47.630713	07.559417	0.19
TERMINATED - 401707	401707	4/29/2019	02:01		47.630568	07.559150	0.37
TERMINATED - 401707	401707	4/29/2019	03:00		47.630472	07.559317	0
Onissoi	401776	4/29/2019	03:00		47.630470	07.559355	0.19
TERMINATED - 401775	401775	4/29/2019	03:01		47.630023	07.558472	0.56
Odissa	401777	4/29/2019	03:01		47.630448	07.559182	0.37
TERMINATED - 401707	401707	4/29/2019	04:00		47.630613	07.559218	0.93
Odissa	401777	4/29/2019	04:00		47.630420	07.559118	0.19
Onissoi	401776	4/29/2019	04:00		47.630497	07.559247	0.93
TERMINATED - 401775	401775	4/29/2019	04:00		47.630680	07.559613	0.74
TERMINATED - 401775	401775	4/29/2019	05:00		47.630487	07.558927	0.37
Odissa	401777	4/29/2019	05:00		47.630523	07.559137	0.93
Onissoi	401776	4/29/2019	05:00		47.630690	07.558778	0.37
TERMINATED - 401707	401707	4/29/2019	05:00		47.630507	07.559205	0.56
TERMINATED - 401707	401707	4/29/2019	06:00		47.631485	07.560307	0
Onissoi	401776	4/29/2019	06:00		47.631117	07.560298	0.19
Odissa	401777	4/29/2019	06:00		47.631138	07.560195	0.56
TERMINATED - 401775	401775	4/29/2019	06:00		47.631407	07.560382	0.19
TERMINATED - 401775	401775	4/29/2019	07:00		47.629888	07.560547	0.37
Odissa	401777	4/29/2019	07:00		47.630442	07.559773	0.74
TERMINATED - 401707	401707	4/29/2019	07:00		47.630383	07.559883	0
Onissoi	401776	4/29/2019	07:00		47.630483	07.559858	0.56
Onissoi	401776	4/29/2019	08:00		47.630457	07.559870	0.56
Odissa	401777	4/29/2019	08:00		47.630505	07.560233	0
TERMINATED - 401707	401707	4/29/2019	08:00		47.630610	07.560280	0.37
TERMINATED - 401775	401775	4/29/2019	08:00		47.630542	07.560142	0
TERMINATED - 401775	401775	4/29/2019	09:00		47.631523	07.560095	0.56
TERMINATED - 401707	401707	4/29/2019	09:00		47.631048	07.560090	0.37
Onissoi	401776	4/29/2019	09:00		47.630895	07.560473	0.19
Odissa	401777	4/29/2019	09:00		47.631037	07.560025	0.93
Onissoi	401776	4/29/2019	10:00		47.630845	07.560423	0.19
TERMINATED - 401775	401775	4/29/2019	10:00		47.631225	07.559785	0.37
Odissa	401777	4/29/2019	10:00		47.630950	07.560403	0
TERMINATED - 401707	401707	4/29/2019	10:00		47.631108	07.559803	0.37
TERMINATED - 401775	401775	4/29/2019	11:00		47.630807	07.560760	0.19
TERMINATED - 401707	401707	4/29/2019	11:00		47.631495	07.560702	0.37
Onissoi	401776	4/29/2019	11:00		47.631298	07.560513	0.56
Odissa	401777	4/29/2019	11:00		47.631277	07.561155	0.56
TERMINATED - 401775	401775	4/29/2019	12:00		47.631338	07.561843	0.56
Odissa	401777	4/29/2019	12:00		47.630782	07.560955	0.56
TERMINATED - 401707	401707	4/29/2019	12:00		47.630575	07.560900	0.37
Onissoi	401776	4/29/2019	12:00		47.630842	07.560593	0.93
TERMINATED - 401775	401775	4/29/2019	13:00		47.631358	07.562062	0.37
Odissa	401777	4/29/2019	13:00		47.630670	07.562133	0.37
TERMINATED - 401707	401707	4/29/2019	13:00		47.631287	07.561843	0.37
Onissoi	401776	4/29/2019	13:00		47.630722	07.562143	0.37
TERMINATED - 401707	401707	4/29/2019	14:00		47.631587	07.559895	0.74
Odissa	401777	4/29/2019	14:00		47.631448	07.560417	0.19
TERMINATED - 401775	401775	4/29/2019	14:00		47.631090	07.560442	0.37
Onissoi	401776	4/29/2019	14:00		47.631098	07.560100	0
Onissoi	401776	4/29/2019	15:00		47.631022	07.560320	0.37
TERMINATED - 401707	401707	4/29/2019	15:00		47.631575	07.559605	0.56
TERMINATED - 401775	401775	4/29/2019	15:00		47.631830	07.559250	0.37
Odissa	401777	4/29/2019	15:00		47.631220	07.559873	0.19
TERMINATED - 401707	401707	4/29/2019	16:00		47.630332	07.561118	0.19
TERMINATED - 401775	401775	4/29/2019	16:00		47.630555	07.560953	0
Onissoi	401776	4/29/2019	16:00		47.630367	07.560940	0.56
Odissa	401777	4/29/2019	16:00		47.630213	07.561165	0.37
TERMINATED - 401707	401707	4/29/2019	17:00		47.630875	07.561118	0.37
TERMINATED - 401775	401775	4/29/2019	17:00		47.631027	07.561457	0.74
Odissa	401777	4/29/2019	17:00		47.631055	07.561625	0.37
Onissoi	401776	4/29/2019	17:00		47.631017	07.561480	0.56
TERMINATED - 401775	401775	4/29/2019	18:00		47.630893	07.562302	0.74
Odissa	401777	4/29/2019	18:00		47.630662	07.563217	0.19
Onissoi	401776	4/29/2019	18:00		47.630557	07.562535	0.74
TERMINATED - 401707	401707	4/29/2019	18:00		47.631662	07.561505	0.19
Onissoi	401776	4/29/2019	19:00		47.630023	07.560758	0.19
TERMINATED - 401775	401775	4/29/2019	19:00		47.629673	07.560560	0.37
TERMINATED - 401707	401707	4/29/2019	19:00		47.629968	07.559622	0.19
TERMINATED - 401775	401775	4/29/2019	20:00		47.630360	07.561387	0.37
Odissa	401777	4/29/2019	20:00		47.630355	07.562165	0.19
Onissoi	401776	4/29/2019	20:00		47.630387	07.562023	0.74
TERMINATED - 401707	401707	4/29/2019	20:00		47.629902	07.561715	0.93
TERMINATED - 401707	401707	4/29/2019	21:00		47.631588	07.558533	0.37
TERMINATED - 401775	401775	4/29/2019	21:00		47.631275	07.558912	0.19
Onissoi	401776	4/29/2019	21:00		47.631142	07.558255	0.74
Odissa	401777	4/29/2019	21:00		47.631208	07.558230	0.56
Onissoi	401776	4/29/2019	22:00		47.631402	07.558268	0.19
TERMINATED - 401775	401775	4/29/2019	22:00		47.631192	07.558740	0.37
Odissa	401777	4/29/2019	22:00		47.631453	07.558348	0.74
TERMINATED - 401707	401707	4/29/2019	22:00		47.685337	07.568665	7.22
TERMINATED - 401775	401775	4/29/2019	23:00		47.630712	07.559357	0.19
Onissoi	401776	4/29/2019	23:00		47.630063	07.560013	0.93
TERMINATED - 401707	401707	4/29/2019	23:00		47.630345	07.559268	0.19
Odissa	401777	4/29/2019	23:00		47.630473	07.559383	0.19
TERMINATED - 401707	401707	4/30/2019	00:00		47.628993	07.558962	0.19
Odissa	401777	4/30/2019	00:00		47.628868	07.561362	0.93
Onissoi	401776	4/30/2019	00:00		47.629530	07.562297	0.19
TERMINATED - 401775	401775	4/30/2019	00:00		47.629228	07.561425	0.56
TERMINATED - 401707	401707	4/30/2019	01:00		47.628868	07.558303	0
TERMINATED - 401775	401775	4/30/2019	01:00		47.626983	07.559955	0.19
Odissa	401777	4/30/2019	01:00		47.626763	07.559957	0.19
Onissoi	401776	4/30/2019	01:00		47.627010	07.559605	0.56
Odissa	401777	4/30/2019	02:00		47.627263	07.560087	0.37
TERMINATED - 401775	401775	4/30/2019	02:00		47.627705	07.559592	0
Onissoi	401776	4/30/2019	02:00		47.627392	07.560075	1.11
TERMINATED - 401707	401707	4/30/2019	02:00		47.627522	07.559817	0
TERMINATED - 401775	401775	4/30/2019	03:00		47.627533	07.560230	0.56
Onissoi	401776	4/30/2019	03:00		47.627252	07.559862	0.19
TERMINATED - 401707	401707	4/30/2019	03:00		47.627683	07.559755	0.56
Odissa	401777	4/30/2019	03:00		47.627257	07.559807	0.93
Onissoi	401776	4/30/2019	04:00		47.627477	07.559927	0.37
TERMINATED - 401707	401707	4/30/2019	04:00		47.627568	07.559727	0.56
TERMINATED - 401775	401775	4/30/2019	04:00		47.627738	07.560078	0.37
TERMINATED - 401707	401707	4/30/2019	05:00		47.628758	07.559360	1.11
Onissoi	401776	4/30/2019	05:00		47.628685	07.559465	0.19
Odissa	401777	4/30/2019	05:00		47.627092	07.559138	0.74
TERMINATED - 401775	401775	4/30/2019	05:00		47.628223	07.560273	0.74
TERMINATED - 401707	401707	4/30/2019	06:00		47.628797	07.559500	0.56
Onissoi	401776	4/30/2019	06:00		47.628017	07.558573	0.37
Odissa	401777	4/30/2019	06:00		47.627492	07.558888	0.74
TERMINATED - 401775	401775	4/30/2019	06:01		47.628050	07.559092	1.67
Onissoi	401776	4/30/2019	07:00		47.628428	07.561295	0.37
Odissa	401777	4/30/2019	07:00		47.628612	07.561278	0.37
TERMINATED - 401707	401707	4/30/2019	07:00		47.628635	07.561007	0.19
TERMINATED - 401775	401775	4/30/2019	07:01		47.628588	07.560935	0
Onissoi	401776	4/30/2019	08:00		47.629357	07.558877	0.37
TERMINATED - 401707	401707	4/30/2019	08:00		47.629547	07.559137	0.19
Odissa	401777	4/30/2019	08:00		47.629408	07.558848	0.56
TERMINATED - 401775	401775	4/30/2019	08:00		47.629222	07.559047	1.3
Onissoi	401776	4/30/2019	09:00		47.628172	07.559175	0.74
Odissa	401777	4/30/2019	09:00		47.629047	07.558612	0.56
TERMINATED - 401707	401707	4/30/2019	09:00		47.628175	07.559315	0.19
TERMINATED - 401775	401775	4/30/2019	09:00		47.629122	07.558958	0.19
Onissoi	401776	4/30/2019	10:00		47.628538	07.559510	0.19
TERMINATED - 401707	401707	4/30/2019	10:00		47.628843	07.558815	0.74
TERMINATED - 401775	401775	4/30/2019	10:00		47.628752	07.558535	0.37
Odissa	401777	4/30/2019	10:00		47.628697	07.559163	1.3
Onissoi	401776	4/30/2019	11:00		47.629575	07.558983	0.19
TERMINATED - 401775	401775	4/30/2019	11:00		47.629592	07.558515	0.93
TERMINATED - 401707	401707	4/30/2019	11:00		47.629358	07.558700	0.74
Odissa	401777	4/30/2019	11:00		47.629645	07.558958	0.37
Odissa	401777	4/30/2019	12:00		47.629655	07.559468	0.56
Onissoi	401776	4/30/2019	12:00		47.629483	07.559457	0.19
TERMINATED - 401775	401775	4/30/2019	12:00		47.630115	07.558903	0.19
TERMINATED - 401707	401707	4/30/2019	12:00		47.629987	07.558915	0.19
TERMINATED - 401775	401775	4/30/2019	13:00		47.629673	07.558988	0.37
TERMINATED - 401707	401707	4/30/2019	13:00		47.629235	07.559302	0.37
Onissoi	401776	4/30/2019	13:00		47.629582	07.558697	0.19
Odissa	401777	4/30/2019	13:00		47.629310	07.558678	0
Odissa	401777	4/30/2019	14:00		47.628550	07.558780	1.48
Onissoi	401776	4/30/2019	14:00		47.628238	07.558830	0.56
TERMINATED - 401707	401707	4/30/2019	14:00		47.628132	07.556937	0.19
TERMINATED - 401775	401775	4/30/2019	14:00		47.628215	07.558488	0.56
TERMINATED - 401775	401775	4/30/2019	15:00		47.631173	07.561572	0.37
Onissoi	401776	4/30/2019	15:00		47.631152	07.561222	0.37
Odissa	401777	4/30/2019	15:00		47.631280	07.561612	1.3
TERMINATED - 401707	401707	4/30/2019	15:00		47.631908	07.561328	0.37
TERMINATED - 401775	401775	4/30/2019	16:00		47.630135	07.561277	0
Odissa	401777	4/30/2019	16:00		47.630177	07.561713	2.78
TERMINATED - 401707	401707	4/30/2019	16:00		47.630190	07.560932	0.37
TERMINATED - 401775	401775	4/30/2019	17:00		47.630535	07.560632	0.37
TERMINATED - 401707	401707	4/30/2019	17:00		47.631120	07.560120	0.56
Onissoi	401776	4/30/2019	17:00		47.630990	07.560438	2.41
Odissa	401777	4/30/2019	17:00		47.631075	07.560898	0.56
TERMINATED - 401707	401707	4/30/2019	18:00		47.631562	07.560522	0.56
TERMINATED - 401775	401775	4/30/2019	18:00		47.631410	07.560565	0
Onissoi	401776	4/30/2019	18:00		47.631522	07.560745	1.67
Odissa	401777	4/30/2019	18:00		47.631435	07.561498	0.56
TERMINATED - 401775	401775	4/30/2019	19:00		47.631435	07.558953	0.56
TERMINATED - 401707	401707	4/30/2019	19:00		47.632422	07.559763	0
Onissoi	401776	4/30/2019	19:00		47.631183	07.559097	4.44
Odissa	401777	4/30/2019	19:00		47.631937	07.558952	3.33
TERMINATED - 401707	401707	4/30/2019	20:00		47.631557	07.560627	0.56
TERMINATED - 401775	401775	4/30/2019	20:00		47.630622	07.560913	0.19
Odissa	401777	4/30/2019	20:00		47.630912	07.559952	0.19
Onissoi	401776	4/30/2019	20:00		47.629198	07.650332	223.17
TERMINATED - 401707	401707	4/30/2019	21:00		47.631475	07.558537	0
Odissa	401777	4/30/2019	21:00		47.631290	07.558627	2.78
TERMINATED - 401775	401775	4/30/2019	21:00		47.631970	07.559623	0.56
Onissoi	401776	4/30/2019	21:01		47.631387	07.558315	0.56
TERMINATED - 401707	401707	4/30/2019	22:00		47.630930	07.560738	8.7
TERMINATED - 401775	401775	4/30/2019	22:00		47.629640	07.560920	4.07
Odissa	401777	4/30/2019	22:00		47.630193	07.561218	2.04
Onissoi	401776	4/30/2019	22:00		47.630197	07.561350	0.74
Odissa	401777	4/30/2019	23:00		47.629460	07.561268	0
Onissoi	401776	4/30/2019	23:00		47.629518	07.561425	0.56
TERMINATED - 401707	401707	4/30/2019	23:00		47.628227	07.560532	0.19
TERMINATED - 401775	401775	4/30/2019	23:00		47.629660	07.561265	0.19
Onissoi	401776	5/1/2019	00:00		47.630378	07.560027	0.37
TERMINATED - 401707	401707	5/1/2019	00:00		47.630222	07.559740	0.19
TERMINATED - 401775	401775	5/1/2019	00:00		47.629463	07.560910	0.56
Odissa	401777	5/1/2019	00:00		47.630240	07.560117	0.19
TERMINATED - 401775	401775	5/1/2019	01:00		47.630338	07.558872	0.93
TERMINATED - 401707	401707	5/1/2019	01:00		47.630595	07.559138	0.56
Odissa	401777	5/1/2019	01:00		47.630348	07.559200	0.37
Onissoi	401776	5/1/2019	01:00		47.630368	07.559157	0.56
TERMINATED - 401775	401775	5/1/2019	02:00		47.630727	07.559137	0.56
Onissoi	401776	5/1/2019	02:00		47.630792	07.559633	6.85
TERMINATED - 401707	401707	5/1/2019	02:01		47.630882	07.559787	0.93
TERMINATED - 401775	401775	5/1/2019	03:00		47.630412	07.559460	0.19
TERMINATED - 401707	401707	5/1/2019	03:00		47.630403	07.559228	0.37
Onissoi	401776	5/1/2019	03:00		47.630315	07.558847	0.56
Odissa	401777	5/1/2019	03:00		47.630642	07.559407	0.19
Odissa	401777	5/1/2019	04:00		47.630540	07.559067	1.48
TERMINATED - 401775	401775	5/1/2019	04:00		47.630562	07.558935	0.56
Onissoi	401776	5/1/2019	04:00		47.630730	07.559255	0.19
TERMINATED - 401707	401707	5/1/2019	04:00		47.630580	07.558657	0.56
Onissoi	401776	5/1/2019	05:00		47.629908	07.559985	0.93
Odissa	401777	5/1/2019	05:00		47.630232	07.559813	1.48
TERMINATED - 401707	401707	5/1/2019	05:00		47.629938	07.559748	2.59
TERMINATED - 401775	401775	5/1/2019	05:00		47.629237	07.559570	1.3
Onissoi	401776	5/1/2019	06:00		47.630768	07.557868	1.48
Odissa	401777	5/1/2019	06:00		47.630555	07.558448	0.74
TERMINATED - 401707	401707	5/1/2019	06:00		47.630168	07.559467	0.37
TERMINATED - 401775	401775	5/1/2019	06:00		47.630735	07.558827	0
TERMINATED - 401775	401775	5/1/2019	07:00		47.631232	07.559087	0
TERMINATED - 401707	401707	5/1/2019	07:00		47.631078	07.558973	0.19
Onissoi	401776	5/1/2019	07:00		47.630383	07.559117	0.19
Onissoi	401776	5/1/2019	08:00		47.630397	07.559183	0.37
TERMINATED - 401775	401775	5/1/2019	08:00		47.630485	07.559398	0
Odissa	401777	5/1/2019	08:00		47.630463	07.559592	0.56
TERMINATED - 401707	401707	5/1/2019	08:00		47.631640	07.558703	0.74
TERMINATED - 401707	401707	5/1/2019	09:00		47.629795	07.561915	0.56
TERMINATED - 401775	401775	5/1/2019	09:00		47.629660	07.561972	0.74
Odissa	401777	5/1/2019	09:00		47.629778	07.561975	2.41
Onissoi	401776	5/1/2019	09:00		47.630017	07.561667	4.26
Onissoi	401776	5/1/2019	10:00		47.630945	07.559405	1.67
TERMINATED - 401775	401775	5/1/2019	10:00		47.630460	07.560232	0.56
TERMINATED - 401707	401707	5/1/2019	10:00		47.630498	07.560258	0.74
Odissa	401777	5/1/2019	10:00		47.630897	07.559380	4.07
Onissoi	401776	5/1/2019	11:00		47.629663	07.560425	0.37
TERMINATED - 401707	401707	5/1/2019	11:00		47.629702	07.560428	0.37
TERMINATED - 401775	401775	5/1/2019	11:00		47.629492	07.560568	0
Odissa	401777	5/1/2019	11:00		47.629752	07.560695	3.33
Onissoi	401776	5/1/2019	12:00		47.631247	07.560193	0.93
TERMINATED - 401775	401775	5/1/2019	12:00		47.631180	07.561520	0.37
TERMINATED - 401707	401707	5/1/2019	12:00		47.631150	07.560502	0.19
Odissa	401777	5/1/2019	12:00		47.631050	07.560198	0.37
Onissoi	401776	5/1/2019	13:00		47.631052	07.561783	0.37
TERMINATED - 401775	401775	5/1/2019	13:00		47.630573	07.561428	0
Odissa	401777	5/1/2019	13:00		47.631342	07.561832	0.19
TERMINATED - 401707	401707	5/1/2019	13:00		47.630442	07.561635	0.56
Onissoi	401776	5/1/2019	14:00		47.630588	07.559802	0
Odissa	401777	5/1/2019	14:00		47.630078	07.559523	1.11
TERMINATED - 401775	401775	5/1/2019	14:00		47.630835	07.560365	2.22
TERMINATED - 401707	401707	5/1/2019	14:01		47.633177	07.559858	0.37
Onissoi	401776	5/1/2019	15:00		47.630742	07.561847	0.37
TERMINATED - 401775	401775	5/1/2019	15:00		47.629702	07.561515	0.37
Odissa	401777	5/1/2019	15:00		47.630390	07.561545	0.56
TERMINATED - 401707	401707	5/1/2019	15:01		47.630513	07.561632	0.93
