Name	ID	Date	Time		Latitude	Longitude	Speed
TERMINATED - 401775	401775	9/12/2020	18:00		47.629905	07.562942	0.37
Odissa	401777	9/12/2020	18:00		47.629887	07.562762	0.19
Onissoi	401776	9/12/2020	18:00		47.629523	07.562432	0.93
TERMINATED - 401707	401707	9/12/2020	18:00		47.629253	07.561918	0.37
Odissa	401777	9/12/2020	19:00		47.629737	07.562355	3.15
Onissoi	401776	9/12/2020	19:00		47.630032	07.562008	3.33
TERMINATED - 401707	401707	9/12/2020	19:00		47.630190	07.562518	0.19
TERMINATED - 401775	401775	9/12/2020	19:01		47.629618	07.562390	1.48
Onissoi	401776	9/12/2020	20:00		47.630455	07.561240	0
Odissa	401777	9/12/2020	20:00		47.630315	07.561657	0.37
TERMINATED - 401707	401707	9/12/2020	20:00		47.630760	07.561478	0.93
TERMINATED - 401707	401707	9/12/2020	21:00		47.631503	07.561477	0.19
Onissoi	401776	9/12/2020	21:00		47.632068	07.561385	0
Odissa	401777	9/12/2020	21:00		47.631553	07.561225	0.37
TERMINATED - 401775	401775	9/12/2020	21:01		47.631472	07.561417	0.19
Onissoi	401776	9/12/2020	22:00		47.631172	07.560278	0.19
Odissa	401777	9/12/2020	22:00		47.631348	07.560402	0.56
TERMINATED - 401707	401707	9/12/2020	22:00		47.630797	07.560787	0.37
TERMINATED - 401775	401775	9/12/2020	22:00		47.630605	07.560510	0.56
TERMINATED - 401707	401707	9/12/2020	23:00		47.631415	07.560458	0.93
Onissoi	401776	9/12/2020	23:00		47.631153	07.560723	0.19
Odissa	401777	9/12/2020	23:00		47.631502	07.560962	0.37
TERMINATED - 401775	401775	9/12/2020	23:00		47.631063	07.560318	0.56
TERMINATED - 401707	401707	9/13/2020	00:00		47.630945	07.560633	0.19
TERMINATED - 401775	401775	9/13/2020	00:00		47.631553	07.562040	0.37
Onissoi	401776	9/13/2020	00:00		47.631267	07.563128	0
Odissa	401777	9/13/2020	00:00		47.631175	07.562942	0.74
TERMINATED - 401775	401775	9/13/2020	01:00		47.631350	07.562052	0.19
TERMINATED - 401707	401707	9/13/2020	01:00		47.631613	07.562150	0.56
Odissa	401777	9/13/2020	01:00		47.632363	07.562522	0.19
Onissoi	401776	9/13/2020	01:00		47.631443	07.562700	0
TERMINATED - 401707	401707	9/13/2020	02:00		47.631307	07.563075	0.37
Onissoi	401776	9/13/2020	02:00		47.631172	07.562700	0.19
TERMINATED - 401775	401775	9/13/2020	02:00		47.631530	07.562733	0.74
Odissa	401777	9/13/2020	02:00		47.631713	07.562888	0.37
Onissoi	401776	9/13/2020	03:00		47.630750	07.562535	0.37
TERMINATED - 401707	401707	9/13/2020	03:00		47.630718	07.563523	0.37
TERMINATED - 401775	401775	9/13/2020	03:00		47.631170	07.561617	0
Odissa	401777	9/13/2020	03:00		47.631150	07.562705	0.37
Onissoi	401776	9/13/2020	04:00		47.631215	07.561622	0.56
TERMINATED - 401775	401775	9/13/2020	04:00		47.631140	07.561695	0.56
Odissa	401777	9/13/2020	04:01		47.631420	07.561665	0.37
TERMINATED - 401775	401775	9/13/2020	05:00		47.630992	07.561533	0
TERMINATED - 401707	401707	9/13/2020	05:00		47.631433	07.560968	0.93
Onissoi	401776	9/13/2020	05:00		47.631615	07.561635	0.37
Onissoi	401776	9/13/2020	06:00		47.630928	07.561143	0.19
Odissa	401777	9/13/2020	06:00		47.631017	07.560902	0.37
TERMINATED - 401775	401775	9/13/2020	06:00		47.631227	07.561510	0.37
TERMINATED - 401707	401707	9/13/2020	06:01		47.630800	07.560877	9.63
TERMINATED - 401707	401707	9/13/2020	07:00		47.630417	07.560480	0.37
Odissa	401777	9/13/2020	07:00		47.630607	07.560088	0.37
Onissoi	401776	9/13/2020	07:00		47.630547	07.560182	1.85
TERMINATED - 401775	401775	9/13/2020	07:00		47.631510	07.561803	0.56
Onissoi	401776	9/13/2020	08:00		47.630337	07.560953	0
TERMINATED - 401707	401707	9/13/2020	08:00		47.631032	07.561932	0.93
Odissa	401777	9/13/2020	08:00		47.630727	07.561257	0
TERMINATED - 401775	401775	9/13/2020	08:00		47.629980	07.562715	0.19
TERMINATED - 401775	401775	9/13/2020	09:00		47.630002	07.562743	0.37
TERMINATED - 401707	401707	9/13/2020	09:00		47.630085	07.561580	0.56
Onissoi	401776	9/13/2020	09:00		47.629802	07.561842	0.37
Odissa	401777	9/13/2020	09:00		47.629998	07.561770	0
Onissoi	401776	9/13/2020	10:00		47.629588	07.563382	0.37
Odissa	401777	9/13/2020	10:00		47.629255	07.563432	1.11
TERMINATED - 401775	401775	9/13/2020	10:00		47.629135	07.563303	0.56
TERMINATED - 401707	401707	9/13/2020	10:00		47.629443	07.562518	1.11
Onissoi	401776	9/13/2020	11:00		47.629920	07.563023	0.19
TERMINATED - 401707	401707	9/13/2020	11:00		47.629875	07.563158	0.74
Odissa	401777	9/13/2020	11:00		47.629935	07.563490	0
TERMINATED - 401775	401775	9/13/2020	11:01		47.630138	07.563247	0.37
Onissoi	401776	9/13/2020	12:00		47.629408	07.561867	0.56
TERMINATED - 401707	401707	9/13/2020	12:00		47.629768	07.562607	0.93
TERMINATED - 401775	401775	9/13/2020	12:00		47.629387	07.563157	0.19
Odissa	401777	9/13/2020	12:00		47.629873	07.562698	0.19
Onissoi	401776	9/13/2020	13:00		47.630292	07.564155	0.19
Odissa	401777	9/13/2020	13:00		47.630785	07.562723	0.37
TERMINATED - 401707	401707	9/13/2020	13:00		47.629843	07.562703	0.56
TERMINATED - 401707	401707	9/13/2020	14:00		47.629785	07.562975	0.74
Odissa	401777	9/13/2020	14:00		47.629625	07.562655	0
Onissoi	401776	9/13/2020	14:01		47.629967	07.563047	0.19
Odissa	401777	9/13/2020	15:00		47.630575	07.563668	0.74
Onissoi	401776	9/13/2020	15:00		47.629993	07.562658	0.56
TERMINATED - 401707	401707	9/13/2020	15:00		47.629695	07.562897	0.37
Onissoi	401776	9/13/2020	16:00		47.629395	07.563393	0.74
Odissa	401777	9/13/2020	16:00		47.629590	07.563613	0.74
TERMINATED - 401707	401707	9/13/2020	16:01		47.629590	07.562733	0.56
Odissa	401777	9/13/2020	17:00		47.629513	07.562597	0.19
Onissoi	401776	9/13/2020	17:00		47.628313	07.564992	1.11
Onissoi	401776	9/13/2020	18:00		47.630007	07.562298	0.19
Odissa	401777	9/13/2020	18:00		47.629925	07.562710	0.19
TERMINATED - 401707	401707	9/13/2020	18:00		47.629892	07.562628	0.56
TERMINATED - 401775	401775	9/13/2020	18:02		47.629648	07.563023	0.56
Onissoi	401776	9/13/2020	19:00		47.630495	07.562098	2.59
Odissa	401777	9/13/2020	19:00		47.629963	07.562968	1.48
TERMINATED - 401707	401707	9/13/2020	19:00		47.629675	07.562582	0.37
TERMINATED - 401775	401775	9/13/2020	19:01		47.629992	07.562543	0.56
TERMINATED - 401775	401775	9/13/2020	20:00		47.629562	07.559212	1.48
Odissa	401777	9/13/2020	20:00		47.629598	07.559050	0.56
Onissoi	401776	9/13/2020	20:00		47.630295	07.558917	0.37
TERMINATED - 401707	401707	9/13/2020	20:00		47.629952	07.558957	0.19
Odissa	401777	9/13/2020	21:00		47.628055	07.559585	0.56
TERMINATED - 401707	401707	9/13/2020	21:00		47.627130	07.560203	0.37
TERMINATED - 401775	401775	9/13/2020	21:00		47.627918	07.559590	0.19
Onissoi	401776	9/13/2020	21:00		47.628122	07.559610	0.19
Onissoi	401776	9/13/2020	22:00		47.628487	07.558312	0.74
TERMINATED - 401707	401707	9/13/2020	22:00		47.628275	07.557990	0.37
Odissa	401777	9/13/2020	22:00		47.628183	07.558425	0.93
TERMINATED - 401775	401775	9/13/2020	22:00		47.628238	07.558307	0
Odissa	401777	9/13/2020	23:00		47.627892	07.559197	0.19
TERMINATED - 401707	401707	9/13/2020	23:00		47.628102	07.558563	0.56
Onissoi	401776	9/13/2020	23:00		47.624440	07.555640	1.3
TERMINATED - 401775	401775	9/13/2020	23:00		47.628062	07.559005	0.19
Odissa	401777	9/14/2020	00:00		47.629640	07.557633	0.56
TERMINATED - 401775	401775	9/14/2020	00:00		47.629322	07.557525	0.19
TERMINATED - 401707	401707	9/14/2020	00:00		47.629158	07.557472	0.74
Onissoi	401776	9/14/2020	00:01		47.629543	07.557588	0.19
Onissoi	401776	9/14/2020	01:00		47.630010	07.557423	0.56
TERMINATED - 401775	401775	9/14/2020	01:00		47.630037	07.557240	0.19
Odissa	401777	9/14/2020	01:00		47.629862	07.557340	0.19
TERMINATED - 401707	401707	9/14/2020	01:00		47.629962	07.557342	0
TERMINATED - 401707	401707	9/14/2020	02:00		47.631037	07.556458	0.56
TERMINATED - 401775	401775	9/14/2020	02:00		47.630975	07.556487	0.56
Onissoi	401776	9/14/2020	02:00		47.630985	07.556448	0.19
Odissa	401777	9/14/2020	02:00		47.631057	07.556757	0.19
TERMINATED - 401707	401707	9/14/2020	03:00		47.630662	07.556585	0.56
Odissa	401777	9/14/2020	03:00		47.630800	07.555755	0
Onissoi	401776	9/14/2020	03:00		47.630075	07.555370	0.37
TERMINATED - 401775	401775	9/14/2020	03:00		47.630745	07.556093	0.93
TERMINATED - 401707	401707	9/14/2020	04:00		47.630452	07.557420	0.19
TERMINATED - 401775	401775	9/14/2020	04:00		47.631172	07.557948	0.74
Odissa	401777	9/14/2020	04:00		47.630368	07.557372	0
Onissoi	401776	9/14/2020	04:00		47.630403	07.557313	0.19
Odissa	401777	9/14/2020	05:00		47.629782	07.556583	0.56
TERMINATED - 401775	401775	9/14/2020	05:00		47.630085	07.556780	0.19
Onissoi	401776	9/14/2020	05:00		47.629730	07.556548	1.3
TERMINATED - 401707	401707	9/14/2020	05:00		47.629550	07.556793	0.37
TERMINATED - 401707	401707	9/14/2020	06:00		47.629490	07.557867	0
TERMINATED - 401775	401775	9/14/2020	06:00		47.629198	07.557302	0.37
Odissa	401777	9/14/2020	06:00		47.629592	07.557325	0.56
Onissoi	401776	9/14/2020	06:00		47.629287	07.557350	0.19
TERMINATED - 401707	401707	9/14/2020	07:00		47.628908	07.557845	0.37
Onissoi	401776	9/14/2020	07:00		47.628887	07.557785	0.56
TERMINATED - 401775	401775	9/14/2020	07:00		47.628887	07.557967	0.56
Odissa	401777	9/14/2020	07:00		47.628882	07.557935	1.67
TERMINATED - 401775	401775	9/14/2020	08:00		47.628382	07.560093	0.56
TERMINATED - 401707	401707	9/14/2020	08:00		47.629117	07.559942	0.74
Odissa	401777	9/14/2020	08:00		47.629038	07.559550	0.37
Onissoi	401776	9/14/2020	08:00		47.628813	07.559802	0.56
TERMINATED - 401775	401775	9/14/2020	09:00		47.629623	07.563117	0.74
Onissoi	401776	9/14/2020	09:00		47.629537	07.562998	1.48
TERMINATED - 401707	401707	9/14/2020	09:00		47.629743	07.562828	0.37
Odissa	401777	9/14/2020	09:01		47.629673	07.562795	0.56
TERMINATED - 401707	401707	9/14/2020	10:00		47.630038	07.561032	0.37
Onissoi	401776	9/14/2020	10:00		47.630267	07.560808	0
Odissa	401777	9/14/2020	10:00		47.630498	07.560842	0.56
TERMINATED - 401775	401775	9/14/2020	10:00		47.629310	07.563357	0.56
Odissa	401777	9/14/2020	11:00		47.629792	07.560998	1.11
TERMINATED - 401707	401707	9/14/2020	11:00		47.630023	07.561312	0.56
TERMINATED - 401775	401775	9/14/2020	11:00		47.630230	07.562942	1.11
Odissa	401777	9/14/2020	12:00		47.629688	07.562583	0.56
TERMINATED - 401775	401775	9/14/2020	12:00		47.629765	07.563333	0.19
Onissoi	401776	9/14/2020	12:01		47.629640	07.562832	0.19
TERMINATED - 401707	401707	9/14/2020	12:01		47.629830	07.562610	1.11
Odissa	401777	9/14/2020	13:00		47.629797	07.562568	0.37
Onissoi	401776	9/14/2020	13:00		47.629492	07.562563	0
TERMINATED - 401775	401775	9/14/2020	13:00		47.629828	07.562900	0.74
TERMINATED - 401707	401707	9/14/2020	13:01		47.629965	07.562677	0.19
Onissoi	401776	9/14/2020	14:00		47.630667	07.563327	0.74
Odissa	401777	9/14/2020	14:00		47.630515	07.563078	0.74
TERMINATED - 401707	401707	9/14/2020	14:00		47.629732	07.562690	1.11
TERMINATED - 401775	401775	9/14/2020	14:01		47.629827	07.562712	0.37
TERMINATED - 401707	401707	9/14/2020	15:00		47.629958	07.562705	0.37
Onissoi	401776	9/14/2020	15:00		47.631302	07.561442	0.37
Odissa	401777	9/14/2020	15:00		47.630777	07.563208	0.74
TERMINATED - 401775	401775	9/14/2020	15:00		47.629718	07.562588	0.19
TERMINATED - 401775	401775	9/14/2020	16:00		47.629388	07.562422	0.56
TERMINATED - 401707	401707	9/14/2020	16:00		47.629778	07.563008	0.19
Onissoi	401776	9/14/2020	16:00		47.632520	07.560545	0.56
Odissa	401777	9/14/2020	16:01		47.629902	07.562565	0.93
TERMINATED - 401775	401775	9/14/2020	17:00		47.629660	07.562587	0
Onissoi	401776	9/14/2020	17:00		47.629893	07.562340	0
Odissa	401777	9/14/2020	17:01		47.629727	07.562318	0.19
TERMINATED - 401707	401707	9/14/2020	17:01		47.629707	07.562538	0.37
Odissa	401777	9/14/2020	18:00		47.629837	07.562878	0.37
TERMINATED - 401775	401775	9/14/2020	18:00		47.629653	07.562793	0.56
TERMINATED - 401707	401707	9/14/2020	18:00		47.629878	07.562833	0.74
TERMINATED - 401775	401775	9/14/2020	19:00		47.630568	07.562303	0.19
Odissa	401777	9/14/2020	19:00		47.629898	07.562527	1.11
TERMINATED - 401707	401707	9/14/2020	19:00		47.630340	07.562507	1.11
Onissoi	401776	9/14/2020	19:00		47.629727	07.562660	0.37
TERMINATED - 401775	401775	9/14/2020	20:00		47.630937	07.560740	0.19
Onissoi	401776	9/14/2020	20:00		47.630272	07.561460	0.37
Odissa	401777	9/14/2020	20:00		47.630775	07.561215	0.19
TERMINATED - 401707	401707	9/14/2020	20:00		47.630592	07.561533	1.85
TERMINATED - 401775	401775	9/14/2020	21:00		47.631412	07.561975	0.19
Odissa	401777	9/14/2020	21:00		47.631827	07.561857	0.74
TERMINATED - 401707	401707	9/14/2020	21:00		47.631400	07.561353	0.56
Onissoi	401776	9/14/2020	21:00		47.631380	07.562048	0.19
Onissoi	401776	9/14/2020	22:00		47.631447	07.563155	0
TERMINATED - 401707	401707	9/14/2020	22:00		47.630920	07.563615	0.37
TERMINATED - 401775	401775	9/14/2020	22:00		47.631417	07.563043	0
Odissa	401777	9/14/2020	22:00		47.631457	07.562730	0.74
Odissa	401777	9/14/2020	23:00		47.631288	07.561853	0.56
Onissoi	401776	9/14/2020	23:00		47.630873	07.561398	0.19
TERMINATED - 401775	401775	9/14/2020	23:00		47.630845	07.561133	0.19
TERMINATED - 401707	401707	9/14/2020	23:00		47.630383	07.561245	0
Odissa	401777	9/15/2020	00:00		47.631028	07.562395	0.56
Onissoi	401776	9/15/2020	00:00		47.625312	07.560112	0.56
TERMINATED - 401775	401775	9/15/2020	00:00		47.631188	07.561253	0.37
TERMINATED - 401707	401707	9/15/2020	00:00		47.631047	07.561533	0.74
TERMINATED - 401707	401707	9/15/2020	01:00		47.631217	07.563553	0.37
Onissoi	401776	9/15/2020	01:00		47.630998	07.563628	0.19
Odissa	401777	9/15/2020	01:00		47.630955	07.563267	1.11
TERMINATED - 401775	401775	9/15/2020	01:00		47.631150	07.563408	0.19
TERMINATED - 401775	401775	9/15/2020	02:00		47.631327	07.562915	0.19
TERMINATED - 401707	401707	9/15/2020	02:00		47.631038	07.562805	1.85
Onissoi	401776	9/15/2020	02:00		47.631492	07.562793	0.56
Odissa	401777	9/15/2020	02:00		47.631243	07.562500	0
TERMINATED - 401707	401707	9/15/2020	03:00		47.630857	07.562512	0.56
TERMINATED - 401775	401775	9/15/2020	03:00		47.631008	07.563012	0.19
Onissoi	401776	9/15/2020	03:00		47.631160	07.562748	0.19
Odissa	401777	9/15/2020	03:00		47.630978	07.562702	1.11
Onissoi	401776	9/15/2020	04:00		47.631442	07.563030	0.19
TERMINATED - 401707	401707	9/15/2020	04:00		47.631435	07.563272	0
Odissa	401777	9/15/2020	04:00		47.631472	07.563132	0.37
TERMINATED - 401775	401775	9/15/2020	04:00		47.631385	07.563158	0.19
Onissoi	401776	9/15/2020	05:00		47.631093	07.562522	0.19
TERMINATED - 401707	401707	9/15/2020	05:00		47.630832	07.562450	1.3
Odissa	401777	9/15/2020	05:00		47.631087	07.562482	0.37
TERMINATED - 401775	401775	9/15/2020	05:00		47.631095	07.562428	0.37
TERMINATED - 401707	401707	9/15/2020	06:00		47.631015	07.562873	0.56
TERMINATED - 401775	401775	9/15/2020	06:00		47.631198	07.562617	0.19
Onissoi	401776	9/15/2020	06:00		47.630860	07.562450	0.37
Odissa	401777	9/15/2020	06:00		47.630895	07.562405	1.11
Onissoi	401776	9/15/2020	07:00		47.631700	07.561982	0.37
TERMINATED - 401707	401707	9/15/2020	07:00		47.631462	07.562000	1.11
Odissa	401777	9/15/2020	07:00		47.631425	07.561858	0.19
TERMINATED - 401775	401775	9/15/2020	07:00		47.631287	07.561968	0.37
Onissoi	401776	9/15/2020	08:00		47.630303	07.559863	0.56
TERMINATED - 401707	401707	9/15/2020	08:00		47.629825	07.560063	0.56
Odissa	401777	9/15/2020	08:00		47.630497	07.559777	0.19
TERMINATED - 401775	401775	9/15/2020	08:01		47.629647	07.562615	0.37
TERMINATED - 401775	401775	9/15/2020	09:00		47.629740	07.562582	0.19
Onissoi	401776	9/15/2020	09:00		47.629403	07.562660	0.19
Odissa	401777	9/15/2020	09:00		47.629830	07.562702	0.19
TERMINATED - 401707	401707	9/15/2020	09:00		47.629708	07.562852	0.19
Onissoi	401776	9/15/2020	10:00		47.629727	07.563093	0.74
TERMINATED - 401775	401775	9/15/2020	10:00		47.629758	07.562613	0.37
Odissa	401777	9/15/2020	10:00		47.629738	07.562720	0.37
TERMINATED - 401707	401707	9/15/2020	10:01		47.629877	07.562573	0
TERMINATED - 401775	401775	9/15/2020	11:00		47.629723	07.562748	0.37
Onissoi	401776	9/15/2020	11:00		47.629887	07.562762	0.37
TERMINATED - 401707	401707	9/15/2020	11:00		47.630152	07.562660	0.93
Odissa	401777	9/15/2020	11:00		47.630182	07.562337	1.11
TERMINATED - 401775	401775	9/15/2020	12:00		47.629735	07.562907	0.74
TERMINATED - 401707	401707	9/15/2020	12:00		47.630080	07.561630	0.37
Onissoi	401776	9/15/2020	12:00		47.630230	07.561735	0.37
Odissa	401777	9/15/2020	12:00		47.630397	07.561527	0.19
TERMINATED - 401707	401707	9/15/2020	13:00		47.630393	07.561920	0.19
Odissa	401777	9/15/2020	13:00		47.630337	07.561562	0.19
Onissoi	401776	9/15/2020	13:00		47.630327	07.561778	0.37
TERMINATED - 401775	401775	9/15/2020	13:00		47.629588	07.562628	0.74
TERMINATED - 401775	401775	9/15/2020	14:00		47.630002	07.563098	0.19
Odissa	401777	9/15/2020	14:01		47.629775	07.562977	0.19
TERMINATED - 401707	401707	9/15/2020	14:01		47.629930	07.562892	0.56
Onissoi	401776	9/15/2020	14:01		47.629742	07.562745	0.19
Onissoi	401776	9/15/2020	15:00		47.629762	07.562750	0.56
TERMINATED - 401775	401775	9/15/2020	15:00		47.629513	07.562542	0.37
Odissa	401777	9/15/2020	15:00		47.629698	07.563177	0.74
TERMINATED - 401707	401707	9/15/2020	15:01		47.629975	07.562160	0.19
TERMINATED - 401775	401775	9/15/2020	16:00		47.629665	07.562730	0.19
TERMINATED - 401707	401707	9/15/2020	16:00		47.630038	07.562007	0.93
Odissa	401777	9/15/2020	16:00		47.630022	07.562838	0.93
Onissoi	401776	9/15/2020	16:00		47.629958	07.562535	0.56
TERMINATED - 401775	401775	9/15/2020	17:00		47.629698	07.562365	0.74
TERMINATED - 401707	401707	9/15/2020	17:00		47.630235	07.563190	1.11
Onissoi	401776	9/15/2020	17:00		47.629890	07.562697	0.37
Odissa	401777	9/15/2020	17:00		47.629958	07.562712	3.33
TERMINATED - 401775	401775	9/15/2020	18:00		47.629930	07.562892	0.37
TERMINATED - 401707	401707	9/15/2020	18:00		47.630158	07.562528	0.37
Onissoi	401776	9/15/2020	18:00		47.629893	07.562677	0.37
Odissa	401777	9/15/2020	18:00		47.629835	07.562908	0
TERMINATED - 401775	401775	9/15/2020	19:00		47.630060	07.562670	0.19
Onissoi	401776	9/15/2020	19:00		47.630092	07.562692	0.56
TERMINATED - 401707	401707	9/15/2020	19:01		47.629767	07.562720	0.19
Odissa	401777	9/15/2020	19:01		47.629673	07.562648	1.11
Onissoi	401776	9/15/2020	20:00		47.631778	07.559572	1.11
Odissa	401777	9/15/2020	20:00		47.631355	07.559667	2.41
TERMINATED - 401775	401775	9/15/2020	20:00		47.631425	07.559828	0.93
TERMINATED - 401707	401707	9/15/2020	20:00		47.630668	07.560748	0.56
Onissoi	401776	9/15/2020	21:00		47.631177	07.559948	0.74
Odissa	401777	9/15/2020	21:00		47.631353	07.559977	1.11
TERMINATED - 401707	401707	9/15/2020	21:00		47.631325	07.560125	0.19
TERMINATED - 401775	401775	9/15/2020	21:00		47.631350	07.559978	2.04
Onissoi	401776	9/15/2020	22:00		47.631000	07.559563	0.37
TERMINATED - 401707	401707	9/15/2020	22:00		47.630977	07.559907	0.37
Odissa	401777	9/15/2020	22:00		47.630967	07.559552	0.19
TERMINATED - 401775	401775	9/15/2020	22:00		47.631465	07.558688	0.74
TERMINATED - 401707	401707	9/15/2020	23:00		47.631580	07.559442	0
TERMINATED - 401775	401775	9/15/2020	23:00		47.631098	07.559352	0.74
Onissoi	401776	9/15/2020	23:00		47.631380	07.559040	2.04
Odissa	401777	9/15/2020	23:00		47.631332	07.559202	0.19
TERMINATED - 401775	401775	9/16/2020	00:00		47.631307	07.556415	4.07
Onissoi	401776	9/16/2020	00:00		47.630515	07.556192	0
TERMINATED - 401707	401707	9/16/2020	00:00		47.630845	07.556342	0.56
Odissa	401777	9/16/2020	00:00		47.630617	07.555418	3.33
Onissoi	401776	9/16/2020	01:00		47.631615	07.555265	0.56
TERMINATED - 401775	401775	9/16/2020	01:00		47.631632	07.556267	0.19
Odissa	401777	9/16/2020	01:00		47.631777	07.555177	0.93
TERMINATED - 401707	401707	9/16/2020	01:00		47.631198	07.556885	0.56
TERMINATED - 401707	401707	9/16/2020	02:00		47.631033	07.556585	0.37
TERMINATED - 401775	401775	9/16/2020	02:00		47.630790	07.556582	0
Onissoi	401776	9/16/2020	02:00		47.631120	07.556547	0.19
Odissa	401777	9/16/2020	02:00		47.631057	07.556525	0.37
TERMINATED - 401775	401775	9/16/2020	03:00		47.630503	07.556995	0.19
TERMINATED - 401707	401707	9/16/2020	03:00		47.630053	07.557430	0.37
Odissa	401777	9/16/2020	03:00		47.630523	07.557297	0
TERMINATED - 401775	401775	9/16/2020	04:00		47.630972	07.557507	0.93
TERMINATED - 401707	401707	9/16/2020	04:00		47.631068	07.557183	1.11
Onissoi	401776	9/16/2020	04:00		47.630660	07.557223	0.74
Odissa	401777	9/16/2020	04:00		47.630197	07.557490	0.19
TERMINATED - 401775	401775	9/16/2020	05:00		47.630932	07.556965	0.37
Odissa	401777	9/16/2020	05:00		47.630577	07.557292	0.74
Onissoi	401776	9/16/2020	05:00		47.630952	07.557345	0.74
TERMINATED - 401707	401707	9/16/2020	05:00		47.630730	07.556988	0.19
Onissoi	401776	9/16/2020	06:00		47.630398	07.556380	0.19
TERMINATED - 401775	401775	9/16/2020	06:00		47.630677	07.557038	0.19
Odissa	401777	9/16/2020	06:00		47.630595	07.556998	0.56
TERMINATED - 401707	401707	9/16/2020	06:00		47.630598	07.556817	0.37
Odissa	401777	9/16/2020	07:00		47.630840	07.557427	0.19
TERMINATED - 401775	401775	9/16/2020	07:00		47.631182	07.557675	0.19
TERMINATED - 401707	401707	9/16/2020	07:00		47.630848	07.557250	0.93
Onissoi	401776	9/16/2020	07:00		47.631207	07.557090	0.74
Odissa	401777	9/16/2020	08:00		47.629940	07.561323	0
Onissoi	401776	9/16/2020	08:00		47.629488	07.561108	0.37
TERMINATED - 401775	401775	9/16/2020	08:00		47.630047	07.563207	0.56
TERMINATED - 401707	401707	9/16/2020	08:00		47.629918	07.562692	1.11
Onissoi	401776	9/16/2020	09:00		47.629807	07.561380	0.93
TERMINATED - 401775	401775	9/16/2020	09:00		47.629727	07.562613	0.37
Odissa	401777	9/16/2020	09:00		47.630148	07.561380	0.37
TERMINATED - 401707	401707	9/16/2020	09:00		47.629888	07.562668	0
TERMINATED - 401707	401707	9/16/2020	10:00		47.630175	07.561507	0.37
Onissoi	401776	9/16/2020	10:00		47.630120	07.561732	0.56
Odissa	401777	9/16/2020	10:00		47.630122	07.561535	0.56
TERMINATED - 401775	401775	9/16/2020	10:00		47.629788	07.562888	0.37
Onissoi	401776	9/16/2020	11:00		47.630173	07.561312	0.37
Odissa	401777	9/16/2020	11:00		47.630270	07.561135	0.37
TERMINATED - 401775	401775	9/16/2020	11:00		47.629913	07.562950	0.74
TERMINATED - 401707	401707	9/16/2020	11:00		47.630363	07.561255	0.19
TERMINATED - 401775	401775	9/16/2020	12:00		47.629830	07.563015	0.37
Odissa	401777	9/16/2020	12:00		47.632058	07.563618	0.19
Onissoi	401776	9/16/2020	12:00		47.629552	07.563210	0.37
TERMINATED - 401707	401707	9/16/2020	12:00		47.629750	07.562670	0.74
Onissoi	401776	9/16/2020	13:00		47.629718	07.563007	0.19
TERMINATED - 401775	401775	9/16/2020	13:00		47.630007	07.562340	0.56
TERMINATED - 401707	401707	9/16/2020	13:01		47.630025	07.562712	0.37
Odissa	401777	9/16/2020	13:01		47.629800	07.562748	0.37
Onissoi	401776	9/16/2020	14:00		47.630533	07.562527	0.74
Odissa	401777	9/16/2020	14:00		47.630702	07.562640	0.56
TERMINATED - 401775	401775	9/16/2020	14:00		47.629678	07.562565	0.37
TERMINATED - 401707	401707	9/16/2020	14:00		47.629770	07.562810	0.56
Odissa	401777	9/16/2020	15:00		47.630677	07.563298	0.37
TERMINATED - 401775	401775	9/16/2020	15:00		47.629918	07.562588	1.11
TERMINATED - 401707	401707	9/16/2020	15:00		47.629410	07.562468	0.37
Onissoi	401776	9/16/2020	15:00		47.630667	07.563215	0.19
TERMINATED - 401775	401775	9/16/2020	16:00		47.629475	07.562645	0.37
Odissa	401777	9/16/2020	16:00		47.629760	07.562812	0
Onissoi	401776	9/16/2020	16:00		47.629067	07.563318	0.93
TERMINATED - 401707	401707	9/16/2020	16:00		47.629813	07.562658	0.74
TERMINATED - 401775	401775	9/16/2020	17:00		47.629782	07.562728	0.37
Onissoi	401776	9/16/2020	17:00		47.629935	07.562872	0
Odissa	401777	9/16/2020	17:00		47.630287	07.563077	0.56
TERMINATED - 401707	401707	9/16/2020	17:00		47.629842	07.562322	0.37
TERMINATED - 401707	401707	9/16/2020	18:00		47.629908	07.562770	0.74
TERMINATED - 401775	401775	9/16/2020	18:00		47.629730	07.562642	0.19
Onissoi	401776	9/16/2020	18:00		47.630168	07.563162	0.19
Odissa	401777	9/16/2020	18:01		47.629850	07.562405	0.37
Onissoi	401776	9/16/2020	19:00		47.631077	07.561723	0.19
Odissa	401777	9/16/2020	19:00		47.630937	07.562107	0.74
TERMINATED - 401775	401775	9/16/2020	19:00		47.630598	07.561155	1.67
TERMINATED - 401707	401707	9/16/2020	19:00		47.629378	07.561320	0.19
TERMINATED - 401707	401707	9/16/2020	20:00		47.629705	07.561668	0.37
Odissa	401777	9/16/2020	20:01		47.629727	07.561513	0.74
TERMINATED - 401775	401775	9/16/2020	20:01		47.629570	07.561438	0.37
Onissoi	401776	9/16/2020	21:00		47.630760	07.560718	0.56
TERMINATED - 401775	401775	9/16/2020	21:00		47.630975	07.559132	0.37
TERMINATED - 401707	401707	9/16/2020	21:00		47.632340	07.559742	0
Odissa	401777	9/16/2020	21:00		47.631083	07.559752	3.15
